             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          38228436  gpu_ss11 srs-fixe almanzam PD       0:00      4 (Priority)
          38231412  gpu_ss11     test      ai8 PD       0:00      2 (Priority)
          38082673  gpu_ss11   LMI-L1   mlynch PD       0:00    384 (Priority)
          38233199  gpu_ss11 runme_uv emberson PD       0:00     16 (Priority)
          38170729  gpu_ss11   V1_NEB udvarhel PD       0:00     16 (Priority)
          38233634  gpu_ss11 Water_LR  hwalker PD       0:00      1 (Priority)
          38233974  gpu_ss11 8.8-time  bfennig PD       0:00      4 (Priority)
          37528213  gpu_ss11 b4.0_x3.      mha PD       0:00     81 (Priority)
          38234449  gpu_ss11     coll nmandell PD       0:00     36 (Priority)
          38193378  gpu_ss11 vasp_gpu udvarhel PD       0:00      8 (Priority)
          38086099  gpu_ss11 js_start    lztan PD       0:00      8 (Priority)
          38086101  gpu_ss11 js_start    lztan PD       0:00      8 (Priority)
          37495061  gpu_ss11 job-appe   xzbian PD       0:00      1 (Priority)
          38236304  gpu_ss11   run.sh  brossdh PD       0:00      1 (Priority)
        38173594_0  gpu_ss11    train   xzbian PD       0:00      1 (Priority)
          38174484  gpu_ss11 singlegp rtatikon PD       0:00      1 (Priority)
          38239383  gpu_ss11  NaF_rdf     zfan PD       0:00      3 (Priority)
          38239546  gpu_ss11        j ceichsta PD       0:00    320 (Priority)
          38239613  gpu_ss11  ddh_scf     zfye PD       0:00      8 (Priority)
          38239695  gpu_ss11 d3d-nt-s tnbernar PD       0:00      3 (Priority)
          38156032  gpu_ss11 Delaware  donghui PD       0:00      8 (Priority)
          38156592  gpu_ss11 Delaware  donghui PD       0:00      8 (Priority)
          38240641  gpu_ss11 nkhubbar    wttai PD       0:00      2 (Priority)
          38240646  gpu_ss11 flowPast    u6338 PD       0:00   1024 (Priority)
          38240647  gpu_ss11 50nmshoc  abhiagr PD       0:00    200 (Priority)
          38191140  gpu_ss11 0426_P3_   by1997 PD       0:00      1 (Priority)
          38174869  gpu_ss11 singlegp rtatikon PD       0:00      1 (Priority)
          37984997  gpu_ss11 submit.s   zkyuan PD       0:00      4 (Priority)
          38241736  gpu_ss11 piecewis    shuqi PD       0:00      1 (Priority)
          38172786  gpu_ss11 2hws2vac      dk4 PD       0:00      2 (Priority)
          38172790  gpu_ss11 1tpws2va      dk4 PD       0:00      2 (Priority)
          38243473  gpu_ss11 go_embed   zhwang PD       0:00      1 (Priority)
          38243580  gpu_ss11 kernel.r     jywu PD       0:00     10 (Priority)
          38244085  gpu_ss11 aspirin_  yshaidu PD       0:00      1 (Priority)
          38155239  gpu_ss11     AIMD lmoore75 PD       0:00     10 (Priority)
          38110322  gpu_ss11   k_0.15 hrushi99 PD       0:00      4 (Priority)
          38246692  gpu_ss11 omnilear  vmikuni PD       0:00     32 (Priority)
          38247537  gpu_ss11 CH4_AE_m  paavaip PD       0:00      4 (Priority)
          37873866  gpu_ss11 test_all  nkatyal PD       0:00      1 (Priority)
          37873867  gpu_ss11 test_all  nkatyal PD       0:00      1 (Priority)
          38172091  gpu_ss11 vle-bina   guangc PD       0:00      1 (Priority)
          38172014  gpu_ss11 vle-bina   guangc PD       0:00      1 (Priority)
          38244117  gpu_ss11 aspirin_  yshaidu PD       0:00      1 (Priority)
          38248832  gpu_ss11 diff_mod   buvani PD       0:00      3 (Priority)
          38249220  gpu_ss11 interact changliu PD       0:00      2 (Priority)
          38205452  gpu_ss11 run.sque jerrylin PD       0:00      2 (Priority)
          38176387  gpu_ss11 q03m05_a hoffman2 PD       0:00     16 (Priority)
          38113337  gpu_ss11  vaspGPU rprodyut PD       0:00      1 (Priority)
          38251506  gpu_ss11 deblobbi daisyliu PD       0:00      1 (Priority)
          38251554  gpu_ss11 deblobbi daisyliu PD       0:00      1 (Priority)
          38120013  gpu_ss11 F6_12_TH    xluo2 PD       0:00      1 (Priority)
          38120021  gpu_ss11 F6_6_THF    xluo2 PD       0:00      1 (Priority)
          38252291  gpu_ss11 pstgbf.j    lemur PD       0:00      8 (Priority)
          38201517  gpu_ss11     vis0    lag69 PD       0:00      4 (Priority)
          38252845  gpu_ss11 Oct_radi  paavaip PD       0:00      4 (Priority)
          38243656  gpu_ss11   bf_pt1 pokhreln PD       0:00      1 (Priority)
          38174120  gpu_ss11 long_emu    dpp94 PD       0:00      1 (Priority)
          38025389  gpu_ss11 viscosit  chahal7 PD       0:00      6 (Priority)
          38187970  gpu_ss11   LAMMPS    axgmz PD       0:00      1 (Priority)
          38211595  gpu_ss11   LAMMPS    axgmz PD       0:00      1 (Priority)
          38190266  gpu_ss11      vit   longda PD       0:00      1 (Priority)
          38253248  gpu_ss11 train_PE   aelabd PD       0:00     32 (Priority)
          38174633  gpu_ss11 {Co,Fe}P sudheesh PD       0:00      9 (Priority)
          38271660  gpu_ss11 Globus-R  castia5 PD       0:00      1 (BeginTime)
          38234993  gpu_ss11 1_36Fe_r dwindso1 PD       0:00      2 (Priority)
          38195001  gpu_ss11 compute_ xianchao PD       0:00      2 (Priority)
          38189682  gpu_ss11      BCO  rqzhang PD       0:00      2 (Priority)
          38188182  gpu_ss11 aiida-89 cote3804 PD       0:00      1 (Priority)
          38185514  gpu_ss11   retry1 sudheesh PD       0:00      2 (Priority)
          38170276  gpu_ss11 submit_d   abaldo PD       0:00      1 (Priority)
          38170243  gpu_ss11 submit_d   abaldo PD       0:00      1 (Priority)
          38113597  gpu_ss11 xrel_hcp  alveare PD       0:00      1 (Priority)
          38096287  gpu_ss11 Grad_Cli kavanase PD       0:00      8 (Priority)
          38096284  gpu_ss11 Grad_Cli kavanase PD       0:00      8 (Priority)
          38209164  gpu_ss11    mtm-6   u10198 PD       0:00      4 (Priority)
          38124382  gpu_ss11   NbTaZr  mlupopa PD       0:00     32 (Priority)
          37977476  gpu_ss11 script_s kcorona2 PD       0:00      1 (Priority)
          38253518  gpu_ss11 c_144288   steven PD       0:00    128 (Priority)
          38178124  gpu_ss11       xk     hsha PD       0:00      1 (Priority)
          38134934  gpu_ss11      n73 mtnguyen PD       0:00      1 (Priority)
          38134925  gpu_ss11      n64 mtnguyen PD       0:00      1 (Priority)
          38124384  gpu_ss11   NbTaZr  mlupopa PD       0:00     32 (Priority)
          38037897  gpu_ss11 gpu_PdO. ehsmith6 PD       0:00      2 (Priority)
          37904238  gpu_ss11      SiC    kilin PD       0:00      2 (Priority)
          37904236  gpu_ss11      SiC    kilin PD       0:00      2 (Priority)
          38252504  gpu_ss11  mtm-6xi   u10198 PD       0:00      4 (Priority)
       37749064_13  gpu_ss11 nv-small  endrigo PD       0:00      1 (Priority)
          38205459  gpu_ss11 run.sque jerrylin PD       0:00      2 (Priority)
          38185214  gpu_ss11  MG_test leonhost PD       0:00     32 (Priority)
          38030617  gpu_ss11 vasp_job rebarchm PD       0:00     15 (Priority)
          38121910  gpu_ss11 A9_rando tbayaraa PD       0:00      1 (Priority)
          36769687  gpu_ss11 mp_prod_    bryli PD       0:00      1 (Priority)
          37942337  gpu_ss11  HCTRMCO  zcecjhw PD       0:00      8 (Priority)
          36769692  gpu_ss11 mp_prod_    bryli PD       0:00      1 (Priority)
          38200552  gpu_ss11 dlwp_no_ bowenliu PD       0:00      4 (Priority)
          38251032  gpu_ss11 G14-FLMd     raph PD       0:00      4 (Priority)
          38112686  gpu_ss11 T40K_2|w mingwang PD       0:00      1 (Priority)
          37334481  gpu_ss11    NO-3w    mslee PD       0:00      4 (Priority)
          37942338  gpu_ss11  HCTRMCO  zcecjhw PD       0:00      8 (Priority)
          38175945  gpu_ss11 q03m50_a hoffman2 PD       0:00     12 (Priority)
          38201571  gpu_ss11      nu0    lag69 PD       0:00      4 (Priority)
          38235107  gpu_ss11 WaterCNT  hwalker PD       0:00      2 (Priority)
          38254248  gpu_ss11        8 agnech00 PD       0:00      3 (Priority)
          38254246  gpu_ss11    11/13 agnech00 PD       0:00      2 (Priority)
          38254618  gpu_ss11    Cr_10  parulrr PD       0:00      1 (Priority)
          38206305  gpu_ss11 aiida-89 cote3804 PD       0:00      1 (Priority)
          37434731  gpu_ss11 vaspcine   shunli PD       0:00      1 (Priority)
          38254671  gpu_ss11 AMBER_GP tamalika PD       0:00      2 (Priority)
          38254670  gpu_ss11 AMBER_GP tamalika PD       0:00      2 (Priority)
          38255306  gpu_ss11 fEx-J5Lo djdougan PD       0:00    128 (Priority)
          38255726  gpu_ss11 fEx-J5Up djdougan PD       0:00    128 (Priority)
          38150618  gpu_ss11 s4_r_0.7 nthoward PD       0:00     12 (Priority)
          38257391  gpu_ss11   job.sh  scorapi PD       0:00      5 (Priority)
          38188134  gpu_ss11   job.sh  rvasdev PD       0:00      2 (Priority)
          37434732  gpu_ss11 vaspcine   shunli PD       0:00      1 (Priority)
          38257933  gpu_ss11 3ES_Spto   diegos PD       0:00      2 (Priority)
          38063946  gpu_ss11 Cool5.jo bousquet PD       0:00      1 (Priority)
          38062386  gpu_ss11 Cool7.jo bousquet PD       0:00      1 (Priority)
          38258334  gpu_ss11 graphene   diegos PD       0:00     16 (Priority)
          38258458  gpu_ss11   linguo   linguo PD       0:00      2 (Priority)
          38252126  gpu_ss11 G25-DJH1 zzhan119 PD       0:00      4 (Priority)
          38258462  gpu_ss11   linguo   linguo PD       0:00      2 (Priority)
          38242159  gpu_ss11     test  hochang PD       0:00      7 (Priority)
          38258813  gpu_ss11 Cu2MesN1 xchen137 PD       0:00      4 (Priority)
          38258808  gpu_ss11 1MB-MPI-     ykim PD       0:00    194 (Priority)
          38258811  gpu_ss11 1MB-MPI-     ykim PD       0:00    194 (Priority)
          37832560  gpu_ss11    myjob adillali PD       0:00      1 (Priority)
          37648162  gpu_ss11    myjob adillali PD       0:00      2 (Priority)
          38235443  gpu_ss11  2x1FeSe dwindso1 PD       0:00      2 (Priority)
          38258967  gpu_ss11     TMCM  popoola PD       0:00      4 (Priority)
          38258968  gpu_ss11 r_0.55_i   biwole PD       0:00     24 (Priority)
          38222672  gpu_ss11 gpu_lopt ehsmith6 PD       0:00      2 (Priority)
          38259832  gpu_ss11   rho0.9 nmandell PD       0:00     24 (Priority)
          38259870  gpu_ss11 1_2pbe.s  yanyu01 PD       0:00      1 (Priority)
          38259886  gpu_ss11  1pbe.sh  yanyu01 PD       0:00      1 (Priority)
          38242161  gpu_ss11     test  hochang PD       0:00      7 (Priority)
          38259949  gpu_ss11 VT_gpu_5   monika PD       0:00      1 (Priority)
          38259952  gpu_ss11 AE_gpu_5   monika PD       0:00      1 (Priority)
          38259977  gpu_ss11  9-box3d tianshuw PD       0:00     30 (Priority)
          38259969  gpu_ss11    9-new tianshuw PD       0:00     30 (Priority)
          38259995  gpu_ss11 LAMMPS_G egurniak PD       0:00      4 (Priority)
          38260092  gpu_ss11 LAMMPS_G egurniak PD       0:00      4 (Priority)
          38104696  gpu_ss11   in_gpu eperez20 PD       0:00     12 (Priority)
          38164305  gpu_ss11      SQE eperez20 PD       0:00     16 (Priority)
          38260139  gpu_ss11 Run_abs_   vision PD       0:00     60 (Priority)
          38260305  gpu_ss11 run.t.ne  mihelog PD       0:00      1 (Priority)
          38260956  gpu_ss11 delep_51   mewesv PD       0:00      1 (Priority)
          38261009  gpu_ss11      ln3   ebelli PD       0:00     48 (Priority)
          38261055  gpu_ss11 Run_eps_   vision PD       0:00     80 (Priority)
          38261228  gpu_ss11 graphite  tpascal PD       0:00      1 (Priority)
          38261227  gpu_ss11 graphite  tpascal PD       0:00      1 (Priority)
          38261420  gpu_ss11 submit.s taillade PD       0:00     32 (Priority)
          38194893  gpu_ss11 script_s    mohib PD       0:00      1 (Priority)
          38261695  gpu_ss11 submit.s   achamp PD       0:00      1 (Priority)
          38262011  gpu_ss11 CsPbBr3-  kaiyuep PD       0:00     12 (Priority)
          38260614  gpu_ss11 bl_IevNh  dunepro PD       0:00      1 (Priority)
          38082695  gpu_ss11   LMI-L1   mlynch PD       0:00    384 (Priority)
          38262389  gpu_ss11      lbo    dliu2 PD       0:00      8 (Priority)
          38262586  gpu_ss11 AMBER_GP  sandaru PD       0:00      2 (Priority)
          38226672  gpu_ss11 charge_n santiago PD       0:00      1 (Priority)
          38262947  gpu_ss11   grass2    nberk PD       0:00      1 (Priority)
          38263274  gpu_ss11 10_p5h_p   sathya PD       0:00      5 (Priority)
          38263726  gpu_ss11 boltz_ya   sk5059 PD       0:00      2 (Priority)
          38263928  gpu_ss11 boltz_ya   sk5059 PD       0:00      2 (Priority)
          38174123  gpu_ss11 long_emu    dpp94 PD       0:00      1 (Priority)
